Unnamed: 0,datetime,open,high,low,close,volume,signals,trade_type,ema_20,ema_40,sma_4,sma_16,sma_32,sma_200,vol_avg_40,volume_condition
7998,2021-07-06 04:00:00,33896.82,34853.06,33886.07,34769.69,77594.727,0,hold,34238.51826927575,34316.65682270911,34022.942500000005,34099.059375,34605.474062500005,33874.1085,47230.322275,False
7999,2021-07-06 06:00:00,34769.68,34948.0,34630.0,34853.46,34149.334,0,hold,34297.08414839235,34342.84234355257,34318.1275,34072.390625,34613.6271875,33867.85245,47083.776875,False
8000,2021-07-06 08:00:00,34853.46,35120.0,34006.18,34184.12,100556.761,0,hold,34286.32565806927,34335.099790208544,34426.025,34048.940625,34596.37375,33860.008050000004,48736.514425,False
8001,2021-07-06 10:00:00,34183.18,34275.0,33700.0,34037.0,74024.806,0,hold,34262.580357300765,34320.55833702764,34461.067500000005,34029.65125,34575.0928125,33850.5306,49812.36445,False
8002,2021-07-06 12:00:00,34037.01,34501.3,33760.0,34128.75,87507.781,0,hold,34249.834608986406,34311.20183278238,34300.832500000004,34016.583125,34562.4540625,33841.94305,51230.02535,False
8003,2021-07-06 14:00:00,34128.75,34235.0,33880.0,34031.17,48926.185,0,hold,34229.00940813056,34297.541743378366,34095.26,34003.70375,34543.02375,33834.6839,50398.669624999995,False
8004,2021-07-06 16:00:00,34034.35,34129.33,33500.0,33927.38,63659.817,0,hold,34200.282797832406,34279.48507296966,34031.075,33980.7275,34527.4271875,33826.15585,50328.53605,False
8005,2021-07-06 18:00:00,33927.39,34200.0,33737.52,33999.39,33203.859,0,hold,34181.150150419795,34265.821898678456,34021.6725,34020.4825,34507.91375,33818.539650000006,50198.049,False
8006,2021-07-06 20:00:00,33999.39,34086.12,33602.21,33743.84,23809.638,0,hold,34139.50156466553,34240.359367035606,33925.445,34030.100625,34462.8575,33808.6883,49743.005874999995,False
8007,2021-07-06 22:00:00,33743.85,34357.11,33667.57,34206.01,27511.308,0,hold,34145.83570136405,34238.683788155824,33969.155,34069.524375,34420.3584375,33801.6464,49548.802325,False
8008,2021-07-07 00:00:00,34206.0,34388.0,33925.0,34218.25,36499.805,0,hold,34152.73230123414,34237.68701800188,34041.8725,34103.16375,34381.5534375,33797.85125,49482.0353,False
8009,2021-07-07 02:00:00,34218.24,34570.46,34000.9,34434.87,31227.377,0,hold,34179.60255825946,34247.30570005057,34150.7425,34124.174375,34348.518125,33800.7456,49568.266325,False
8010,2021-07-07 04:00:00,34434.87,34885.8,34362.01,34796.05,46308.493,0,hold,34238.31183842522,34274.07371468225,34413.795000000006,34165.753749999996,34331.479999999996,33805.3024,49917.7874,False
8011,2021-07-07 06:00:00,34796.05,34905.0,34530.0,34699.66,40289.651,0,hold,34282.2497585752,34294.83402128312,34537.207500000004,34229.9375,34306.8959375,33806.88385,49656.55745,False
8012,2021-07-07 08:00:00,34699.66,34950.0,34650.0,34692.64,37895.894,0,hold,34321.3345434728,34314.23919097662,34655.805,34288.694375,34280.583125,33807.6067,49735.05222500001,False
8013,2021-07-07 10:00:00,34692.65,34988.88,34447.6,34824.32,50591.237,0,hold,34369.23792028491,34339.12118166069,34753.1675,34346.662500000006,34257.789375,33804.34605,50386.958775,False
8014,2021-07-07 12:00:00,34823.82,35089.56,34608.17,34800.01,49998.953,0,hold,34410.26383263873,34361.60356304309,34754.1575,34348.557499999995,34223.8084375,33800.68245,50356.2379,False
8015,2021-07-07 14:00:00,34800.02,34865.29,34462.88,34534.9,37053.25,0,hold,34422.133943816,34370.057047772694,34712.9675,34328.6475,34200.519062499996,33795.41375,49715.14555,False
8016,2021-07-07 16:00:00,34534.89,34680.0,34406.41,34612.85,26946.957,0,hold,34440.29737773829,34381.90060641793,34693.020000000004,34355.443125,34202.191875,33792.055,49347.32285,False
8017,2021-07-07 18:00:00,34613.75,34770.0,34522.97,34610.55,21630.574,0,hold,34456.51191319178,34393.05423537315,34639.5775,34391.29,34210.470625,33791.845499999996,49239.692475,False
8018,2021-07-07 20:00:00,34610.56,34610.56,34088.0,34225.06,31761.705,0,hold,34434.46887384018,34384.85939462324,34495.84,34397.309375000004,34206.94625,33790.77085,49116.99175,False
8019,2021-07-07 22:00:00,34225.06,34284.15,33756.48,33845.64,46015.013,-1,close,34378.38993347445,34358.55600951967,34323.525,34385.713749999995,34194.70875,33795.07045,49551.060675,False
8020,2021-07-08 00:00:00,33845.63,33910.0,33055.0,33278.93,80410.723,-1,close,34273.679463619745,34305.89132612847,33990.045,34345.185625,34162.956562499996,33795.8348,50598.66345000001,False
8021,2021-07-08 02:00:00,33278.94,33420.0,33046.7,33283.2,37013.458,-1,close,34179.34808613215,34256.0039443661,33658.207500000004,34300.42375,34160.453125,33799.685,51118.451625,False
8022,2021-07-08 04:00:00,33282.69,33343.13,32729.55,32839.16,40807.402,-1,close,34051.711125548136,34186.88960561653,33311.7325,34243.88125,34136.9909375,33798.2857,51301.96505,False
8023,2021-07-08 06:00:00,32839.17,33483.81,32216.0,32476.39,111210.038,-1,close,33901.6805421626,34103.45060046451,32969.42,34135.78,34102.652187499996,33797.34715,52664.89865,False
8024,2021-07-08 08:00:00,32473.66,32678.0,32207.0,32536.82,65374.334,0,hold,33771.693823861395,34027.0295955638,32783.8925,34030.690624999996,34066.9271875,33798.840299999996,52237.368275,False
8025,2021-07-08 10:00:00,32536.08,32728.0,32066.0,32667.58,63216.381,0,hold,33666.54012635079,33960.71498114605,32629.987500000003,33920.235,34022.2046875,33799.457599999994,52275.570175,False
8026,2021-07-08 12:00:00,32667.17,32968.0,32326.0,32483.74,69150.721,0,hold,33553.89249526976,33888.66742109014,32541.1325,33775.715625,33970.7346875,33804.339100000005,52328.925624999996,False
8027,2021-07-08 14:00:00,32483.8,32900.0,32450.99,32874.95,48242.037,0,hold,33489.231305244066,33839.21779079306,32640.7725,33661.67125,33945.804375,33810.68385,52430.370825000005,False
8028,2021-07-08 16:00:00,32874.95,33000.0,32620.0,32835.36,42057.722,0,hold,33426.95784760177,33790.24911807145,32715.407499999998,33545.59125,33917.142812499995,33811.84175,52487.99462500001,False
8029,2021-07-08 18:00:00,32835.37,33195.0,32625.0,32984.99,37937.821,0,hold,33384.865671639694,33750.9681854826,32794.759999999995,33430.633125,33888.6478125,33811.7839,50618.000425,False
8030,2021-07-08 20:00:00,32984.99,33058.71,32666.55,32685.0,23327.846,0,hold,33318.2117981502,33698.96973741028,32845.075,33298.445,33823.501249999994,33812.354100000004,49549.62347499999,False
8031,2021-07-08 22:00:00,32685.0,32880.0,32500.0,32852.04,31569.181,0,hold,33273.81448404066,33657.65609168295,32839.3475,33193.26625,33760.956874999996,33813.406749999995,49158.41695,False
8032,2021-07-09 00:00:00,32855.0,32875.21,32250.0,32656.43,53865.125,0,hold,33215.01596175107,33608.81579452768,32794.615,33070.99,33713.2165625,33818.80115,48960.64375,False
8033,2021-07-09 02:00:00,32656.44,33077.77,32588.85,32923.14,45881.88,0,hold,33187.21825110811,33575.36819479462,32779.152500000004,32965.526875,33678.4084375,33827.201100000006,48338.107625000004,False
8034,2021-07-09 04:00:00,32923.15,33300.0,32870.0,32969.2,38472.986,0,hold,33166.45460814543,33545.79901456073,32850.2025,32887.035625,33642.1725,33845.8655,48089.270225,False
8035,2021-07-09 06:00:00,32969.65,33026.0,32720.0,32878.87,33300.257,1,close,33139.06559784587,33513.26589189923,32856.91,32826.6125,33606.163125,33852.08125,48057.1457,False
8036,2021-07-09 08:00:00,32878.58,33044.04,32588.0,32891.29,42247.197,1,close,33115.467921860545,33482.92560448952,32915.625,32802.385,33573.785312500004,33852.9073,47984.567825,False
8037,2021-07-09 10:00:00,32891.29,32992.11,32661.19,32751.07,30376.623,1,close,33080.76335787383,33447.225331099784,32872.6075,32769.126875,33534.7753125,33854.7178,48040.621425000005,False
8038,2021-07-09 12:00:00,32751.07,33500.0,32615.1,33399.47,76316.597,1,close,33111.116371409655,33444.89580275345,32980.175,32804.14625,33524.01375,33859.413199999995,48008.668175,False
8039,2021-07-09 14:00:00,33399.47,33700.0,33305.8,33537.49,51264.708,1,close,33151.723383656354,33449.41259286304,33144.83,32870.465,33503.1225,33864.62065,48436.55252499999,False
8040,2021-07-09 16:00:00,33537.49,33675.77,33405.64,33464.6,30030.806,1,close,33181.521156641465,33450.15344199167,33288.1575,32928.45125,33479.5709375,33862.04625,46673.40365,False
8041,2021-07-09 18:00:00,33464.6,33480.0,33254.26,33420.44,22470.127,1,close,33204.27533219942,33448.70400579696,33455.5,32975.505,33447.87,33859.453199999996,45384.536675,False
8042,2021-07-09 20:00:00,33420.44,34057.9,33358.0,33864.01,33125.533,1,close,33267.107205323286,33468.96283478247,33571.635,33061.771875,33418.74375,33857.368899999994,44024.980475,False
8043,2021-07-09 22:00:00,33864.01,34100.0,33750.0,33805.01,28311.04,1,close,33318.33604291154,33485.35537942722,33638.515,33119.900625,33390.7859375,33856.5983,43509.60185,False
8044,2021-07-10 00:00:00,33805.01,34248.58,33715.0,33756.38,45437.163,1,close,33360.0545150152,33498.576092625895,33711.46,33177.464374999996,33361.5278125,33855.8347,43054.0355,False
8045,2021-07-10 02:00:00,33756.38,33859.4,33621.51,33777.86,29074.618,1,close,33399.845513585184,33512.19969786365,33800.815,33227.01875,33328.8259375,33855.314249999996,42950.804475,False
8046,2021-07-10 04:00:00,33777.87,33888.0,33423.96,33639.76,37275.735,1,close,33422.69451229136,33518.4221516264,33744.7525,33286.69125,33292.568125,33853.702950000006,43287.456900000005,False
8047,2021-07-10 06:00:00,33639.77,33853.0,33572.0,33747.98,25349.302,0,hold,33453.674082549325,33529.6200954495,33730.495,33342.6875,33267.976875,33855.0017,43233.40675,False
8048,2021-07-10 08:00:00,33747.98,33969.03,33665.01,33721.65,26352.281,0,hold,33479.19559849701,33538.9874078666,33721.8125,33409.26375,33240.126875,33855.716550000005,42979.718649999995,False
8049,2021-07-10 10:00:00,33721.65,33899.0,33550.0,33781.67,34942.302,0,hold,33508.00268435444,33550.825583092614,33722.765,33462.921875,33214.224375,33860.2613,43072.591775,False
8050,2021-07-10 12:00:00,33781.67,33940.51,33621.45,33695.57,29056.026,0,hold,33525.86623822544,33557.886286356385,33736.7175,33508.32,33197.6778125,33862.1784,42641.2801,False
8051,2021-07-10 14:00:00,33695.57,33905.0,33640.13,33840.28,23618.21,0,hold,33555.810406013494,33571.66158946095,33759.792499999996,33568.408125,33197.5103125,33863.1348,42224.494075,False
8052,2021-07-10 16:00:00,33840.27,34190.0,33200.0,33388.26,79677.413,0,hold,33539.8532244884,33562.71517046285,33676.445,33599.46875,33200.926875000005,33866.8434,43269.032049999994,False
8053,2021-07-10 18:00:00,33388.26,33545.0,33310.0,33403.08,23619.735,0,hold,33526.82720310855,33554.928088976856,33581.7975,33640.219375,33204.673125,33870.95925,42594.7445,False
8054,2021-07-10 20:00:00,33403.08,33439.99,33010.0,33408.21,32378.509,0,hold,33515.53032662202,33547.77110902676,33509.9575,33640.765625,33222.455937499995,33873.20725,42154.2334,False
8055,2021-07-10 22:00:00,33408.21,33695.0,33400.5,33497.98,23490.685,0,hold,33513.85886694373,33545.34227444009,33424.3825,33638.29625,33254.380625000005,33876.5292,41815.169275,False
8056,2021-07-11 00:00:00,33497.98,33812.53,33450.0,33608.18,28201.581,0,hold,33522.84183199671,33548.40752934545,33479.3625,33647.270000000004,33287.860625,33878.3292,41846.534875,False
8057,2021-07-11 02:00:00,33608.18,33660.79,33381.51,33446.92,18893.383,0,hold,33515.61118133036,33543.45691815787,33490.3225,33648.925,33312.215000000004,33876.4836,41778.1051,False
8058,2021-07-11 04:00:00,33446.92,33630.0,33306.03,33569.92,24126.351,0,hold,33520.78344977509,33544.74780019895,33530.75,33630.544375,33346.158125,33874.13125,41587.221249999995,False
8059,2021-07-11 06:00:00,33569.91,33620.0,33364.11,33501.53,22100.844,0,hold,33518.94978789175,33542.63961482339,33531.6375,33611.576875,33365.73875,33872.3839,40989.367025,False
8060,2021-07-11 08:00:00,33501.53,33850.0,33416.48,33692.0,37512.773,0,hold,33535.430760473486,33549.92548727103,33552.5925,33607.553125,33392.50875,33866.0121,39916.918275,False
8061,2021-07-11 10:00:00,33692.01,33820.0,33610.57,33792.04,22758.462,0,hold,33559.869735666485,33561.73595130659,33638.8725,33608.439375,33417.7290625,33860.7773,39560.543375,False
8062,2021-07-11 12:00:00,33792.04,33912.84,33645.94,33899.63,28711.075,0,hold,33592.227856079204,33578.21858782822,33721.3,33624.68125,33455.68625,33856.50135,39258.135200000004,False
8063,2021-07-11 14:00:00,33899.98,33985.0,33790.0,33926.19,32238.89,0,hold,33624.033774547854,33595.19280305611,33827.465000000004,33635.819375,33489.253437499996,33852.909100000004,37283.8565,False
8064,2021-07-11 16:00:00,33926.19,34105.0,33754.77,33879.94,34789.163,0,hold,33648.405796019484,33609.082910224104,33874.450000000004,33645.7125,33527.488125,33848.2256,36519.227225,False
8065,2021-07-11 18:00:00,33879.94,33989.28,33830.0,33883.11,11982.927,0,hold,33670.75857735096,33622.45008533512,33897.2175,33652.0525,33557.4871875,33842.47535,35238.390875,False
8066,2021-07-11 20:00:00,33883.11,34608.0,33690.55,34478.51,48666.976,0,hold,33747.68728426992,33664.20910556267,34041.9375,33700.98625,33604.653125000004,33842.58525,34726.29725,False
8067,2021-07-11 22:00:00,34478.52,34629.62,34170.0,34253.81,33922.925,0,hold,33795.88944767279,33692.97012480352,34123.8425,33726.831874999996,33647.619999999995,33842.54085,34368.31945,False
8068,2021-07-12 00:00:00,34253.88,34340.98,34024.26,34135.4,27149.764,0,hold,33828.22378598967,33714.55206993505,34187.7075,33773.528125,33686.4984375,33844.4679,33995.620500000005,False
8069,2021-07-12 02:00:00,34135.39,34540.34,34061.99,34429.44,29950.489,0,hold,33885.482473038275,33749.42465188944,34324.29,33837.675625,33738.9475,33850.1151,33795.9372,False
8070,2021-07-12 04:00:00,34429.99,34662.73,34150.0,34321.89,36355.99,0,hold,33927.04509465368,33777.34979082165,34285.135,33894.780625,33767.773125,33856.76315,34121.64080000001,False
8071,2021-07-12 06:00:00,34321.31,34477.0,34200.05,34271.16,25700.548,0,hold,33959.817942781905,33801.4380937084,34289.4725,33943.104375,33790.7003125,33865.0274,33974.924975,False
8072,2021-07-12 08:00:00,34271.16,34450.0,34000.0,34049.5,35261.064,0,hold,33968.359091088394,33813.53867450311,34267.997500000005,33970.686875,33808.9784375,33876.899900000004,33509.82345,False
8073,2021-07-12 10:00:00,34049.5,34053.01,33517.61,33524.79,65621.354,0,hold,33926.11441574664,33799.45337330783,34041.83500000001,33975.55375,33812.239375,33883.561949999996,34003.3103,False
8074,2021-07-12 12:00:00,33524.78,33629.99,33333.33,33565.88,57361.424,0,hold,33891.806376151726,33788.05955021964,33852.8325,33975.30125,33802.9228125,33892.48375,34475.521250000005,False
8075,2021-07-12 14:00:00,33565.88,33583.69,33301.0,33340.32,38749.43,0,hold,33839.28386413727,33766.21859655039,33620.1225,33965.225625,33788.401249999995,33901.345,34611.750575,False
8076,2021-07-12 16:00:00,33340.32,33433.0,33050.0,33116.17,55302.792,0,hold,33770.41587707658,33734.508908913784,33386.78999999999,33929.23625,33768.394687500004,33907.178400000004,34938.14045,False
8077,2021-07-12 18:00:00,33116.18,33359.99,32714.42,32828.59,57522.77,0,hold,33680.71817449786,33690.3177426253,33212.74,33869.020625,33738.729999999996,33911.5459,35616.794125,False
8078,2021-07-12 20:00:00,32828.58,32990.0,32650.0,32858.76,39186.913,0,hold,33602.4364435933,33649.75395030212,33035.96,33803.96625,33714.323749999996,33914.79395,34688.552025,False
8079,2021-07-12 22:00:00,32858.76,33290.0,32850.0,33070.87,34585.22,0,hold,33551.81106801299,33621.515708823965,32968.5975,33750.50875,33693.1640625,33926.6483,34271.564825,False
8080,2021-07-13 00:00:00,33070.86,33224.03,32822.07,33137.37,38710.659,0,hold,33512.340490106995,33597.898844978896,32973.8975,33704.098125,33674.9053125,33937.268650000005,34488.56115,False
8081,2021-07-13 02:00:00,33139.67,33213.3,33050.0,33065.0,16735.64,0,hold,33469.73663390633,33571.903779370165,33033.0,33652.96625,33652.509375,33943.80145,34345.19897499999,False
8082,2021-07-13 04:00:00,33065.01,33157.97,32741.99,32810.83,30602.727,0,hold,33406.98362115335,33534.77822915698,33021.0175,33548.73625,33624.86125,33953.85565,34282.12882500001,False
8083,2021-07-13 06:00:00,32810.83,33336.0,32802.0,33159.99,46684.704,0,hold,33383.46041913874,33516.495876515175,33043.2975,33480.3725,33603.6021875,33962.09775,34741.470425,False
8084,2021-07-13 08:00:00,33160.0,33270.0,33092.46,33253.24,23629.782,0,hold,33371.058474458856,33503.654126441266,33072.265,33425.2375,33599.3828125,33970.0366,34196.2859,False
8085,2021-07-13 10:00:00,33253.24,33329.84,32907.51,33032.23,38955.174,0,hold,33338.78909593897,33480.65782759048,33064.0725,33337.911875000005,33587.79375,33977.3896,34443.2998,False
8086,2021-07-13 12:00:00,33033.73,33044.39,32259.0,32556.03,96124.998,-1,short,33264.24061061145,33435.55403112264,33000.3725,33227.545625,33561.163125,33983.28015,35914.531375,True
8087,2021-07-13 14:00:00,32554.26,32874.88,32451.46,32781.41,40913.257,0,hold,33218.25674293417,33403.64456618983,32905.7275,33134.43625,33538.7703125,33985.909400000004,36303.63025,False
8088,2021-07-13 16:00:00,32779.05,32957.44,32607.71,32765.71,39748.268,0,hold,33175.15705313092,33372.5258068635,32783.845,33054.199375,33512.443125,33985.54245,36638.529924999995,False
8089,2021-07-13 18:00:00,32765.71,32765.71,32228.0,32306.71,40548.472,0,hold,33092.447809975594,33320.53479189455,32602.465,32978.069375,33476.8115625,33981.4808,36778.684175,False
8090,2021-07-13 20:00:00,32306.71,32638.97,32186.99,32570.53,29530.289,0,hold,33042.74135188268,33283.94919228993,32606.09,32915.86,33445.580625,33979.8335,36790.54075,False
8091,2021-07-13 22:00:00,32570.53,32750.0,32424.0,32709.09,24383.743,0,hold,33010.96503265576,33255.907280470914,32588.01,32876.408125,33420.816875,33977.118950000004,36809.679075,False
8092,2021-07-14 00:00:00,32708.66,32800.0,32255.0,32375.29,39706.878,0,hold,32950.42455335521,33212.95033996014,32490.405,32830.103125,33379.6696875,33976.29395,35810.4157,False
8093,2021-07-14 02:00:00,32375.67,32578.95,31620.0,31808.0,63657.111,0,hold,32841.62221494043,33144.41617703525,32365.7275,32766.316250000003,33317.668437500004,33969.26395,36811.350099999996,False
8094,2021-07-14 04:00:00,31808.01,31996.99,31651.0,31800.45,43289.86,0,hold,32742.46295637467,33078.856851326214,32173.2075,32700.171875,33252.0690625,33962.8392,37084.133875,False
8095,2021-07-14 06:00:00,31800.45,31998.97,31748.5,31910.38,32232.989,0,hold,32663.216960529466,33021.857980529814,31973.530000000002,32627.64125,33189.075,33956.5351,37302.691475,False
8096,2021-07-14 08:00:00,31910.39,32500.0,31556.02,32312.96,87951.982,0,hold,32629.859154764752,32987.277591235674,31957.9475,32576.115625,33140.106875000005,33953.09985,38796.4515,False
8097,2021-07-14 10:00:00,32312.96,32700.0,32257.25,32440.37,43239.283,0,hold,32611.81256859668,32960.59917215101,32116.04,32537.07625,33095.021250000005,33951.33455,39405.099,False
8098,2021-07-14 12:00:00,32440.36,32888.0,32273.0,32758.0,55696.234,0,hold,32625.73518111128,32950.71628570461,32355.427499999998,32533.774375,33041.255312500005,33950.9246,40194.346075,False
8099,2021-07-14 14:00:00,32758.01,32945.0,32717.16,32772.97,43591.839,1,close,32639.757544814973,32942.04573518244,32571.074999999997,32509.585625000003,32994.9790625,33941.350900000005,40731.62095,False
8100,2021-07-14 16:00:00,32772.96,32890.0,32650.0,32818.9,28310.436,1,close,32656.818731023068,32936.03862614915,32697.56,32482.439374999998,32953.8384375,33934.1257,40501.562525,False
8101,2021-07-14 18:00:00,32818.91,33176.47,32560.0,32717.98,43330.871,1,close,32662.643613782773,32925.40161999554,32766.962499999998,32462.79875,32900.3553125,33925.7623,41015.872749999995,False
8102,2021-07-14 20:00:00,32717.98,32934.46,32692.31,32834.17,16762.544,1,close,32678.979460089176,32920.951297068925,32786.005000000005,32480.1825,32853.8640625,33917.50045,40717.159475,False
8103,2021-07-14 22:00:00,32834.16,33046.23,32666.66,32803.01,23370.383,1,close,32690.791892461635,32915.19806306556,32793.515,32481.5325,32807.984375,33906.477600000006,40495.4468,False
8104,2021-07-15 00:00:00,32803.0,33170.0,32642.01,32769.94,38622.888,1,close,32698.32980746529,32908.11230389163,32781.275,32481.796875,32767.998125,33898.4175,40591.289925,False
8105,2021-07-15 02:00:00,32769.94,32896.12,32614.55,32619.72,24272.06,1,close,32690.84315913526,32894.04438662862,32756.71,32501.36,32739.7146875,33891.0195,40898.51825,False
8106,2021-07-15 04:00:00,32620.19,32675.06,32426.87,32570.0,34274.179,1,close,32679.334286836667,32878.237343378445,32690.667500000003,32501.326875,32708.593437500003,33882.47285,40538.698325,False
8107,2021-07-15 06:00:00,32569.99,32647.0,32350.89,32461.0,32765.544,1,close,32658.540545233176,32857.88430223803,32605.165,32485.82125,32681.1146875,33870.04455,40509.7638,False
8108,2021-07-15 08:00:00,32461.0,32620.0,32303.0,32495.61,38680.757,1,close,32643.023350449064,32840.21238505569,32536.582499999997,32493.341249999998,32661.7221875,33861.588599999995,40798.038625,False
8109,2021-07-15 10:00:00,32495.6,32576.43,31763.14,31866.95,76142.065,0,hold,32569.11160278725,32792.73617115053,32348.39,32497.025625,32631.6709375,33848.7983,41952.828024999995,False
8110,2021-07-15 12:00:00,31866.95,32130.0,31401.2,31801.74,93573.455,0,hold,32496.028592997987,32744.39489450904,32156.324999999997,32497.106249999997,32598.6390625,33834.6675,43383.26465,False
8111,2021-07-15 14:00:00,31801.74,31935.23,31654.13,31673.4,35681.726,0,hold,32417.683012712463,32692.151241118358,31959.425,32482.295000000002,32554.968125,33820.5984,43632.7941,False
8112,2021-07-15 16:00:00,31673.4,31731.2,31140.0,31265.99,72202.409,0,hold,32307.997963882703,32622.582400088188,31652.02,32416.859375,32496.4875,33803.813799999996,44556.327724999996,False
8113,2021-07-15 18:00:00,31266.0,31776.5,31213.66,31513.98,40291.714,0,hold,32232.377205417688,32568.504234230222,31563.7775,32358.96,32448.018125,33788.55955,43923.086724999994,False
8114,2021-07-15 20:00:00,31513.99,31790.0,31509.65,31646.69,23661.25,0,hold,32176.597471568384,32523.53768621899,31525.015,32289.503125,32411.638750000002,33773.291549999994,43080.582375,False
8115,2021-07-15 22:00:00,31646.69,31876.0,31500.0,31866.43,28943.62,0,hold,32147.0577123714,32491.483652744893,31573.2725,32232.844375,32371.215,33758.41795,42835.437125000004,False
8116,2021-07-16 00:00:00,31865.53,31934.91,31550.0,31789.98,31822.086,0,hold,32113.05031119317,32457.26396236709,31704.269999999997,32168.536875,32325.488125,33741.30115,42248.419474999995,False
8117,2021-07-16 02:00:00,31789.99,32042.81,31789.99,31897.05,29149.48,0,hold,32092.47885298429,32429.93645200772,31800.0375,32117.22875,32290.01375,33723.0643,41539.087224999996,False
8118,2021-07-16 04:00:00,31897.39,32000.0,31704.0,31792.6,25895.474,0,hold,32063.918962223885,32398.846868982957,31836.515,32052.130624999998,32266.1565625,33700.60575,41206.801250000004,False
8119,2021-07-16 06:00:00,31792.6,31808.27,31534.41,31768.61,32866.707,0,hold,32035.794299154943,32368.103607081342,31812.06,31987.480625,32234.5065625,33678.224350000004,41163.838425,False
8120,2021-07-16 08:00:00,31768.61,31772.98,31316.58,31391.87,40603.712,0,hold,31974.4681754259,32320.4824555164,31712.5325,31901.35125,32191.5740625,33653.356,41211.16475,False
8121,2021-07-16 10:00:00,31391.87,31449.0,31018.59,31080.62,59336.943,0,hold,31889.33977776629,32260.001360125352,31508.425,31805.1575,32153.258749999997,33626.880999999994,42276.197325,False
8122,2021-07-16 12:00:00,31080.63,31957.93,31059.16,31754.45,93581.258,0,hold,31876.49313226474,32235.34031816802,31498.887499999997,31754.185625000002,32127.756250000002,33604.5216,43850.660599999996,False
8123,2021-07-16 14:00:00,31754.53,32187.0,31735.0,32105.81,58571.854,0,hold,31898.332833953813,32229.021766062266,31583.1875,31731.98625,32108.903749999998,33585.49435,44147.83935,False
8124,2021-07-16 16:00:00,32105.81,32245.0,31780.0,32044.48,62598.769,1,close,31912.2516116725,32220.01972869337,31746.34,31703.790625,32098.565937500003,33566.47505,45122.064025,False
8125,2021-07-16 18:00:00,32044.48,32064.99,31850.0,31898.02,23653.405,1,close,31910.89622008464,32204.312424854663,31950.690000000002,31705.732500000002,32101.3790625,33550.3952,44739.5198,False
8126,2021-07-16 20:00:00,31898.02,31976.11,31643.32,31710.89,24359.275,1,close,31891.848008648005,32180.24303827639,31939.8,31700.054375,32098.5803125,33535.0959,42945.376725,False
8127,2021-07-16 22:00:00,31710.43,31845.12,31325.0,31382.95,34138.78,1,close,31843.38153163391,32141.35069494583,31759.085,31681.90125,32082.098125,33515.8723,42776.0148,False
8128,2021-07-17 00:00:00,31382.96,31633.41,31150.02,31381.61,53884.496,0,hold,31799.40329052592,32104.29017324116,31593.3675,31689.127500000002,32052.9934375,33499.61225,43129.4205,False
8129,2021-07-17 02:00:00,31381.61,31495.0,31237.32,31301.37,31562.667,0,hold,31751.97154857107,32065.12333552208,31444.204999999998,31675.839375000003,32017.3996875,33481.89465,42904.775375,False
8130,2021-07-17 04:00:00,31301.38,31520.0,31175.14,31468.88,30087.38,0,hold,31725.01044870716,32036.0382947649,31383.7025,31664.72625,31977.1146875,33465.6326,42918.70265000001,False
8131,2021-07-17 06:00:00,31471.07,31572.53,31419.0,31497.05,20793.478,0,hold,31703.29992978267,32009.746182825147,31412.2275,31641.64,31937.2421875,33452.15945000001,42828.946025,False
8132,2021-07-17 08:00:00,31497.06,31945.0,31320.37,31589.67,59213.977,0,hold,31692.478031708128,31989.25466171172,31464.2425,31629.120625,31898.82875,33436.63265,43316.6235,False
8133,2021-07-17 10:00:00,31589.67,31591.94,31225.63,31377.09,44969.214,0,hold,31662.441076307357,31959.392970896515,31483.1725,31596.623125,31856.9259375,33419.78155,42849.426075,False
8134,2021-07-17 12:00:00,31377.01,31750.0,31329.0,31607.99,43440.331,0,hold,31657.255259516176,31942.2513625601,31517.95,31585.085000000003,31818.6078125,33403.8266,42853.18785,False
8135,2021-07-17 14:00:00,31607.99,31750.0,31433.72,31737.92,38563.662,0,hold,31664.93761575273,31932.28397902058,31578.1675,31583.166875,31785.32375,33387.35925,43011.454675,False
8136,2021-07-17 16:00:00,31737.87,31849.0,31522.16,31724.49,36910.629,1,close,31670.60927139533,31922.14768736104,31611.872499999998,31603.955625,31752.6534375,33371.3665,41735.42085,False
8137,2021-07-17 18:00:00,31724.49,31909.98,31655.55,31819.0,25377.978,1,close,31684.741721738632,31917.11609285562,31722.35,31650.104375,31727.6309375,33359.8612,41288.888224999995,False
8138,2021-07-17 20:00:00,31819.01,31876.07,31662.54,31715.23,15346.017,1,close,31687.64536728733,31907.2679907651,31749.16,31647.653124999997,31700.919374999998,33346.87585,40280.1328,False
8139,2021-07-17 22:00:00,31715.22,31715.23,31465.0,31496.65,22500.589,1,close,31669.45533230759,31887.23784487412,31688.8425,31609.580625,31670.7834375,33337.671200000004,39752.85155000001,False
8140,2021-07-18 00:00:00,31496.65,32435.93,31451.0,32191.18,72947.549,1,close,31719.143395897343,31902.064291465624,31805.515000000003,31618.749375,31661.27,33332.2858,40868.779375,False
8141,2021-07-18 02:00:00,32191.19,32275.3,32050.0,32155.46,24266.932,1,close,31760.697358192832,31914.425057735592,31889.629999999997,31634.839375,31670.2859375,33324.57855,40392.1809,False
8142,2021-07-18 04:00:00,32155.46,32182.84,32030.0,32049.17,21252.22,1,close,31788.17094312685,31920.99798174849,31973.114999999998,31655.981875,31678.018125000002,33317.8915,40504.4228,False
