signals,trade_type,datetime,high,open,close,low,volume
0,,2022-01-28 04:00:00,37488.99,37342.54,36788.86,36766.0,49705.575
0,,2022-01-28 08:00:00,36884.88,36788.86,36433.29,36309.0,56963.316
0,,2022-01-28 12:00:00,37293.22,36433.29,37169.99,36149.02,100314.742
0,,2022-01-28 16:00:00,37359.0,37169.99,37205.88,36750.0,54635.766
0,,2022-01-28 20:00:00,38000.0,37205.88,37696.21,37118.98,50271.261
0,,2022-01-29 00:00:00,37979.0,37696.22,37715.0,37431.1,30569.454
0,,2022-01-29 04:00:00,37939.0,37715.0,37822.15,37575.06,26772.493
0,,2022-01-29 08:00:00,37925.0,37822.15,37723.57,37550.0,23928.858
0,,2022-01-29 12:00:00,38211.05,37723.57,37543.79,37252.0,64654.344
0,,2022-01-29 16:00:00,37938.88,37543.79,37831.0,37297.34,36527.6
0,,2022-01-29 20:00:00,38750.94,37832.37,38150.01,37807.9,56205.015
0,,2022-01-30 00:00:00,38280.73,38150.0,37899.99,37716.38,26640.056
0,,2022-01-30 04:00:00,38283.55,37900.0,38228.0,37880.06,22596.856
0,,2022-01-30 08:00:00,38420.3,38228.0,38095.46,37800.0,34747.003
0,,2022-01-30 12:00:00,38146.53,38095.46,37962.13,37706.1,35624.41
0,,2022-01-30 16:00:00,38082.15,37962.61,37505.73,37419.9,34844.098
0,,2022-01-30 20:00:00,38240.0,37505.73,37870.01,37334.83,40576.702
0,,2022-01-31 00:00:00,37938.0,37870.0,36998.67,36620.0,59198.63
0,,2022-01-31 04:00:00,37174.61,36998.67,37098.68,36794.81,25195.949
0,,2022-01-31 08:00:00,37338.33,37098.68,37245.0,36880.0,33956.838
0,,2022-01-31 12:00:00,37880.0,37245.0,37694.46,36800.0,78767.952
0,,2022-01-31 16:00:00,38741.73,37694.46,38400.0,37650.17,90238.499
0,,2022-01-31 20:00:00,38725.6,38400.01,38439.04,38220.0,31082.524
0,,2022-02-01 00:00:00,38630.0,38439.04,38570.11,38145.0,30282.319
0,,2022-02-01 04:00:00,38625.0,38570.1,38420.65,38220.08,27168.881
0,,2022-02-01 08:00:00,39100.0,38420.65,38402.86,37969.0,83908.211
0,,2022-02-01 12:00:00,39049.43,38402.86,38604.97,38170.89,101041.918
0,,2022-02-01 16:00:00,39260.26,38605.26,38356.04,38322.0,79037.464
0,,2022-02-01 20:00:00,38884.6,38356.04,38680.51,38345.0,31915.328
0,,2022-02-02 00:00:00,38834.18,38680.51,38540.29,38350.0,25995.784
0,,2022-02-02 04:00:00,38540.29,38540.28,38268.32,38173.3,32967.668
0,,2022-02-02 08:00:00,38580.0,38269.0,38473.75,38205.38,26550.353
0,,2022-02-02 12:00:00,38725.5,38473.74,37419.51,37338.14,111614.839
0,,2022-02-02 16:00:00,37646.09,37419.53,37538.91,37052.0,70061.154
0,,2022-02-02 20:00:00,37630.0,37538.9,36892.03,36529.81,70381.136
0,,2022-02-03 00:00:00,37040.0,36892.05,36801.12,36700.0,31557.404
0,,2022-02-03 04:00:00,37074.0,36801.12,36995.5,36764.0,26381.127
0,,2022-02-03 08:00:00,37084.63,36995.5,36754.99,36250.0,73514.476
0,,2022-02-03 12:00:00,36963.0,36754.99,36876.56,36204.3,86926.339
0,,2022-02-03 16:00:00,37100.0,36876.56,36538.76,36431.79,46202.179
0,,2022-02-03 20:00:00,37395.0,36538.76,37289.86,36256.0,54074.703
0,,2022-02-04 00:00:00,37435.54,37287.33,37282.81,37011.0,29031.865
0,,2022-02-04 04:00:00,38198.0,37282.8,37858.99,37226.41,62919.964
0,,2022-02-04 08:00:00,38239.0,37859.0,37800.02,37778.88,50036.92
0,,2022-02-04 12:00:00,39863.27,37800.02,39481.72,37278.93,192162.067
0,,2022-02-04 16:00:00,40875.0,39481.72,40701.71,39426.91,123507.677
0,,2022-02-04 20:00:00,41741.76,40703.33,41550.0,40357.04,62447.277
0,,2022-02-05 00:00:00,41922.0,41550.0,41428.66,41155.45,50762.567
0,,2022-02-05 04:00:00,41752.46,41428.67,41368.14,41352.85,30117.916
0,,2022-02-05 08:00:00,41666.0,41367.74,41427.85,41194.62,33173.44
0,,2022-02-05 12:00:00,41875.43,41427.85,41731.74,41300.0,47248.057
0,,2022-02-05 16:00:00,41837.98,41731.74,41532.76,40920.0,56042.46
0,,2022-02-05 20:00:00,41765.0,41532.76,41374.69,41316.72,24839.63
0,,2022-02-06 00:00:00,41633.08,41374.68,41429.06,41313.01,15577.328
0,,2022-02-06 04:00:00,41700.0,41429.06,41588.0,41300.0,20909.245
0,,2022-02-06 08:00:00,41685.0,41586.94,41510.72,41438.81,19093.225
0,,2022-02-06 12:00:00,42400.0,41510.71,41494.99,41100.0,82359.264
0,,2022-02-06 16:00:00,41734.11,41494.99,41692.8,41385.56,25959.495
0,,2022-02-06 20:00:00,42656.8,41692.8,42361.35,41458.15,51425.393
0,,2022-02-07 00:00:00,42933.82,42361.34,42784.68,41609.76,75383.81
0,,2022-02-07 04:00:00,43092.0,42784.68,42712.8,42540.65,36380.325
0,,2022-02-07 08:00:00,42757.12,42712.79,42692.25,42201.68,42599.829
0,,2022-02-07 12:00:00,43887.81,42692.25,43805.26,42450.64,104841.085
0,,2022-02-07 16:00:00,44541.16,43805.26,44243.0,43470.09,114083.185
0,,2022-02-07 20:00:00,44438.39,44243.0,43829.99,43725.0,44765.54
0,,2022-02-08 00:00:00,44171.3,43829.99,44162.22,43550.0,32645.437
0,,2022-02-08 04:00:00,45600.0,44162.22,44842.26,44063.38,85672.728
0,,2022-02-08 08:00:00,44910.0,44842.27,43978.64,43520.0,97055.673
0,,2022-02-08 12:00:00,43978.64,43978.64,43406.53,42822.0,101164.232
0,,2022-02-08 16:00:00,43690.0,43406.53,42985.41,42641.0,85265.726
0,,2022-02-08 20:00:00,44395.0,42985.41,44021.57,42929.35,66211.625
0,,2022-02-09 00:00:00,44325.52,44021.58,43321.58,43089.08,46646.688
0,,2022-02-09 04:00:00,43910.0,43321.57,43798.9,43111.0,38291.094
0,,2022-02-09 08:00:00,43934.0,43798.9,43686.65,43164.79,51492.68
0,,2022-02-09 12:00:00,44436.44,43685.62,43855.17,43600.0,72521.238
0,,2022-02-09 16:00:00,44704.0,43855.18,44455.07,43600.0,56171.968
0,,2022-02-09 20:00:00,44826.0,44455.13,44358.08,44200.0,35146.394
0,,2022-02-10 00:00:00,44386.48,44358.09,43748.78,43550.0,38691.373
0,,2022-02-10 04:00:00,44106.45,43748.77,44066.19,43531.1,32297.56
0,,2022-02-10 08:00:00,45172.65,44066.19,44815.74,44030.0,70518.552
1,long,2022-02-10 12:00:00,45700.0,44815.73,44936.02,43136.96,228288.504
0,,2022-02-10 16:00:00,45847.5,44936.81,44355.73,44311.39,118729.233
0,,2022-02-10 20:00:00,44579.91,44355.72,43471.29,43288.36,75396.853
0,,2022-02-11 00:00:00,43739.89,43471.3,43310.87,42555.0,76810.946
0,,2022-02-11 04:00:00,43399.0,43310.87,43330.46,42777.0,34134.604
0,,2022-02-11 08:00:00,43607.1,43329.87,43332.95,42811.42,53524.527
0,,2022-02-11 12:00:00,43900.0,43332.94,43648.87,43226.21,75153.488
0,,2022-02-11 16:00:00,43746.52,43648.86,42725.35,42046.11,109487.572
0,,2022-02-11 20:00:00,42859.36,42727.97,42366.0,41914.23,65535.056
0,,2022-02-12 00:00:00,42491.19,42365.99,42279.98,42150.0,22443.791
-1,close,2022-02-12 04:00:00,42418.0,42279.99,42090.76,41711.0,36733.607
0,,2022-02-12 08:00:00,42440.73,42090.75,42385.66,41838.68,44270.171
0,,2022-02-12 12:00:00,42424.79,42386.01,42115.6,41756.57,48108.457
0,,2022-02-12 16:00:00,42980.0,42115.61,42644.67,41981.72,58651.074
0,,2022-02-12 20:00:00,42739.18,42644.66,42199.87,41540.0,46062.225
0,,2022-02-13 00:00:00,42491.85,42199.88,42214.65,42035.6,23847.546
0,,2022-02-13 04:00:00,42438.0,42214.65,42385.69,42101.83,17997.913
0,,2022-02-13 08:00:00,42647.25,42385.69,42462.0,42222.0,26909.072
0,,2022-02-13 12:00:00,42755.97,42462.0,42548.47,42158.01,42536.442
0,,2022-02-13 16:00:00,42570.0,42549.59,42015.27,41850.0,50126.475
0,,2022-02-13 20:00:00,42477.0,42015.26,42041.13,41922.53,30650.564
0,,2022-02-14 00:00:00,42169.02,42041.12,41892.95,41526.0,43798.733
0,,2022-02-14 04:00:00,42357.91,41892.94,42290.41,41720.23,31531.644
0,,2022-02-14 08:00:00,42400.0,42290.41,42107.81,41906.44,39708.867
0,,2022-02-14 12:00:00,42846.84,42107.81,42565.0,41950.0,82094.764
0,,2022-02-14 16:00:00,42888.0,42565.0,42102.29,41783.11,71326.145
0,,2022-02-14 20:00:00,42784.1,42102.28,42525.14,41971.57,35530.78
0,,2022-02-15 00:00:00,43679.71,42525.14,43535.1,42406.23,53247.791
0,,2022-02-15 04:00:00,43777.0,43535.1,43665.7,43368.1,27010.686
0,,2022-02-15 08:00:00,44442.3,43665.8,44214.4,43579.4,66566.243
0,,2022-02-15 12:00:00,44489.0,44214.3,44190.3,44000.1,56126.27
0,,2022-02-15 16:00:00,44249.0,44190.3,43989.6,43850.0,38558.184
0,,2022-02-15 20:00:00,44777.0,43989.7,44529.6,43939.2,35226.247
0,,2022-02-16 00:00:00,44536.8,44529.7,43970.9,43885.0,31320.914
0,,2022-02-16 04:00:00,44183.6,43970.9,44165.5,43650.4,33867.667
0,,2022-02-16 08:00:00,44313.1,44165.6,44160.6,43860.0,32542.713
0,,2022-02-16 12:00:00,44205.0,44160.7,43588.5,43277.8,71318.908
0,,2022-02-16 16:00:00,44330.0,43591.6,44202.2,43336.5,58647.276
0,,2022-02-16 20:00:00,44377.0,44202.1,43860.7,43820.0,28092.809
0,,2022-02-17 00:00:00,44150.0,43860.8,43574.3,43555.7,31513.32
0,,2022-02-17 04:00:00,43941.0,43574.3,43902.4,43320.1,36810.479
0,,2022-02-17 08:00:00,44020.0,43902.3,43158.2,42890.0,66102.146
0,,2022-02-17 12:00:00,43347.8,43158.3,41907.7,41664.0,116895.344
0,,2022-02-17 16:00:00,42089.8,41907.8,41177.1,40711.0,106116.646
0,,2022-02-17 20:00:00,41177.1,41177.1,40491.7,40020.1,76521.049
0,,2022-02-18 00:00:00,40944.1,40491.8,40677.0,40273.0,39384.765
0,,2022-02-18 04:00:00,40759.0,40677.0,40637.0,40467.0,22165.491
0,,2022-02-18 08:00:00,40938.0,40637.1,40167.2,40073.1,48186.807
-1,short,2022-02-18 12:00:00,40782.9,40167.2,39805.1,39605.8,135316.386
0,,2022-02-18 16:00:00,40429.7,39805.2,40196.2,39422.0,100326.422
0,,2022-02-18 20:00:00,40269.2,40196.2,39966.8,39712.7,32299.911
0,,2022-02-19 00:00:00,40295.2,39966.8,40107.6,39896.8,20450.295
0,,2022-02-19 04:00:00,40438.7,40107.7,40245.8,40053.0,20114.636
0,,2022-02-19 08:00:00,40278.8,40246.1,39822.8,39620.3,44978.13
0,,2022-02-19 12:00:00,40050.0,39822.8,39950.1,39610.3,41785.86
0,,2022-02-19 16:00:00,40341.5,39950.1,39959.0,39811.2,39707.42
0,,2022-02-19 20:00:00,40119.0,39957.9,40052.6,39777.0,18588.334
0,,2022-02-20 00:00:00,40100.1,40052.6,39778.1,39660.3,23054.423
0,,2022-02-20 04:00:00,39828.5,39778.1,38770.4,38553.5,87319.496
0,,2022-02-20 08:00:00,38830.0,38770.3,38316.0,37905.0,80018.535
0,,2022-02-20 12:00:00,38594.0,38316.0,38308.9,38000.0,56242.356
0,,2022-02-20 16:00:00,38479.9,38309.0,38379.1,38162.0,29253.352
0,,2022-02-20 20:00:00,38958.2,38379.2,38368.1,38026.2,53852.282
0,,2022-02-21 00:00:00,39385.0,38367.9,38900.1,38177.0,68441.788
0,,2022-02-21 04:00:00,39510.0,38900.0,39266.2,38883.6,39550.103
0,,2022-02-21 08:00:00,39335.0,39266.0,37549.9,37314.5,101600.8
0,,2022-02-21 12:00:00,39300.0,37550.0,38804.5,37171.2,181683.274
0,,2022-02-21 16:00:00,39138.0,38804.5,38114.5,37530.0,138733.605
0,,2022-02-21 20:00:00,38450.0,38114.5,36986.4,36762.0,116382.245
0,,2022-02-22 00:00:00,37449.4,36986.4,36580.0,36310.1,85764.986
0,,2022-02-22 04:00:00,37250.0,36580.1,36748.6,36500.0,66126.344
0,,2022-02-22 08:00:00,37868.0,36748.7,37504.7,36727.1,75416.597
0,,2022-02-22 12:00:00,38318.0,37504.7,37744.7,37260.0,107726.302
0,,2022-02-22 16:00:00,38142.3,37744.6,38039.6,37350.0,81747.993
0,,2022-02-22 20:00:00,38450.0,38039.7,38212.0,37736.0,48531.275
0,,2022-02-23 00:00:00,38335.2,38212.1,37730.4,37500.4,47089.349
0,,2022-02-23 04:00:00,38190.0,37730.4,38121.6,37687.7,38072.803
0,,2022-02-23 08:00:00,39148.0,38121.5,38757.2,38052.8,80640.954
0,,2022-02-23 12:00:00,39250.0,38757.3,38504.9,38433.0,77306.212
0,,2022-02-23 16:00:00,38770.0,38505.0,37602.8,37522.0,94397.828
0,,2022-02-23 20:00:00,37775.0,37600.9,37227.8,36963.2,70549.109
0,,2022-02-24 00:00:00,37400.0,37227.9,34907.8,34673.1,162571.113
0,,2022-02-24 04:00:00,35569.9,34907.8,35282.3,34303.7,173189.378
0,,2022-02-24 08:00:00,35870.0,35282.3,35425.4,34763.2,132369.489
0,,2022-02-24 12:00:00,36126.1,35425.4,35892.2,35036.7,144996.937
0,,2022-02-24 16:00:00,37365.1,35892.2,37272.3,35700.1,149591.851
0,,2022-02-24 20:00:00,40376.1,37272.3,38315.1,37252.8,157102.139
0,,2022-02-25 00:00:00,39000.0,38316.2,38899.4,38116.3,61487.741
0,,2022-02-25 04:00:00,38912.7,38899.0,38462.5,38260.0,43619.074
0,,2022-02-25 08:00:00,38878.5,38462.5,38730.0,37999.2,67379.295
0,,2022-02-25 12:00:00,39750.0,38730.0,39388.5,38669.6,127808.421
0,,2022-02-25 16:00:00,39584.2,39388.5,38667.3,38519.2,69050.423
0,,2022-02-25 20:00:00,39594.6,38667.3,39205.4,38585.0,46971.412
0,,2022-02-26 00:00:00,40441.1,39205.4,39380.0,39053.4,55893.631
0,,2022-02-26 04:00:00,39467.5,39380.0,39199.8,38935.6,30895.399
0,,2022-02-26 08:00:00,39577.0,39199.8,38921.0,38561.7,57873.226
1,close,2022-02-26 12:00:00,39409.7,38921.0,39192.0,38757.2,37963.774
0,,2022-02-26 16:00:00,39447.4,39192.0,39238.4,38800.0,34047.193
0,,2022-02-26 20:00:00,39700.0,39238.4,39099.3,38888.0,35218.978
0,,2022-02-27 00:00:00,39244.0,39099.3,38584.1,38162.0,47846.479
0,,2022-02-27 04:00:00,38864.5,38584.2,38770.3,38434.6,25455.641
0,,2022-02-27 08:00:00,39549.9,38769.8,39463.4,38605.0,55589.691
0,,2022-02-27 12:00:00,39868.6,39463.4,39329.1,38500.0,115539.758
0,,2022-02-27 16:00:00,39447.7,39330.1,37574.7,37460.3,71921.082
0,,2022-02-27 20:00:00,38300.0,37574.7,37672.0,36934.6,106844.596
0,,2022-02-28 00:00:00,38400.0,37672.1,37771.7,37414.4,61394.924
0,,2022-02-28 04:00:00,38460.0,37773.5,38317.1,37418.2,62198.277
0,,2022-02-28 08:00:00,38666.6,38317.4,38310.4,38052.7,54388.305
0,,2022-02-28 12:00:00,40900.0,38310.4,40792.8,37891.0,178721.525
0,,2022-02-28 16:00:00,41489.0,40792.8,41306.4,40674.6,118561.524
0,,2022-02-28 20:00:00,44341.0,41306.5,43155.0,41220.7,140126.606
0,,2022-03-01 00:00:00,43790.0,43155.0,43140.8,42850.0,60518.915
0,,2022-03-01 04:00:00,43555.0,43140.9,43471.7,43023.2,37006.847
0,,2022-03-01 08:00:00,44000.0,43471.7,43599.9,42765.4,74110.717
0,,2022-03-01 12:00:00,44935.0,43600.0,43625.9,43324.8,163585.943
0,,2022-03-01 16:00:00,44120.5,43626.0,43693.7,43202.1,70038.141
0,,2022-03-01 20:00:00,44500.0,43693.8,44394.1,43666.0,43223.083
0,,2022-03-02 00:00:00,44744.0,44393.6,44319.0,43817.0,53499.181
0,,2022-03-02 04:00:00,44525.0,44320.3,43963.0,43646.0,41657.857
0,,2022-03-02 08:00:00,44344.5,43962.8,44099.8,43728.8,53375.749
0,,2022-03-02 12:00:00,45350.0,44099.9,44116.1,43321.0,167740.842
0,,2022-03-02 16:00:00,44487.7,44116.1,43690.3,43412.0,59121.346
0,,2022-03-02 20:00:00,44345.0,43690.4,43885.7,43661.8,32208.746
0,,2022-03-03 00:00:00,44048.7,43885.8,43312.7,43165.1,36168.687
0,,2022-03-03 04:00:00,43700.0,43312.8,43468.0,42858.0,44952.237
0,,2022-03-03 08:00:00,43616.0,43468.0,43377.2,43056.2,40145.83
0,,2022-03-03 12:00:00,44080.0,43377.3,42549.5,42333.0,102603.821
0,,2022-03-03 16:00:00,42761.4,42549.5,42220.6,42051.0,84431.57
0,,2022-03-03 20:00:00,42700.0,42220.6,42449.5,41831.0,57263.687
0,,2022-03-04 00:00:00,42525.3,42449.6,41441.1,41050.0,74477.161
0,,2022-03-04 04:00:00,41489.8,41441.1,41427.6,41069.7,32946.002
0,,2022-03-04 08:00:00,41887.5,41427.7,41639.6,40800.0,74542.746
0,,2022-03-04 12:00:00,41825.8,41643.4,40694.6,40540.0,112845.938
0,,2022-03-04 16:00:00,40954.6,40694.6,39785.4,39650.0,80557.285
0,,2022-03-04 20:00:00,39888.7,39785.3,39127.7,38521.0,93769.242
0,,2022-03-05 00:00:00,39176.3,39127.7,39029.1,38547.6,38296.958
0,,2022-03-05 04:00:00,39124.7,39029.1,39003.9,38702.2,27670.341
0,,2022-03-05 08:00:00,39282.0,39004.0,39106.1,38754.5,38882.501
0,,2022-03-05 12:00:00,39350.0,39106.5,39133.8,38866.1,32945.096
0,,2022-03-05 16:00:00,39580.0,39133.8,39416.6,39104.1,37526.047
0,,2022-03-05 20:00:00,39578.9,39416.7,39375.1,39267.0,23426.95
0,,2022-03-06 00:00:00,39690.0,39375.0,39281.9,39250.2,23293.051
0,,2022-03-06 04:00:00,39645.9,39282.0,39369.6,38766.0,45556.074
0,,2022-03-06 08:00:00,39369.7,39369.7,38330.9,38056.0,80127.946
0,,2022-03-06 12:00:00,39038.0,38329.1,38845.0,38266.0,66448.93
0,,2022-03-06 16:00:00,39340.0,38845.0,38649.4,38474.6,48289.587
0,,2022-03-06 20:00:00,39250.0,38649.4,38401.1,38111.0,47989.672
0,,2022-03-07 00:00:00,38547.6,38401.1,37848.8,37529.9,74983.678
0,,2022-03-07 04:00:00,38222.2,37848.9,37878.2,37738.1,37339.642
0,,2022-03-07 08:00:00,38392.0,37878.2,38314.1,37630.6,56249.761
0,,2022-03-07 12:00:00,39267.0,38314.3,39062.3,38314.3,104505.192
0,,2022-03-07 16:00:00,39550.0,39062.3,37288.7,37150.8,128966.328
0,,2022-03-07 20:00:00,38529.1,37290.0,37963.8,37134.0,88209.915
0,,2022-03-08 00:00:00,38931.1,37963.7,38678.5,37853.0,52210.899
0,,2022-03-08 04:00:00,38805.1,38678.6,38530.4,38000.0,54181.591
0,,2022-03-08 08:00:00,39185.5,38530.4,38967.8,38450.0,65088.915
0,,2022-03-08 12:00:00,39200.0,38967.8,38648.9,38259.0,102811.627
0,,2022-03-08 16:00:00,39340.5,38649.8,38741.5,38117.9,115241.489
0,,2022-03-08 20:00:00,38888.0,38741.4,38709.9,38358.7,31927.846
0,,2022-03-09 00:00:00,41440.6,38709.9,41198.5,38638.7,108319.652
0,,2022-03-09 04:00:00,41893.5,41198.4,41773.8,41194.9,82800.208
0,,2022-03-09 08:00:00,42450.0,41770.6,42150.1,41605.0,83163.06
0,,2022-03-09 12:00:00,42647.5,42150.0,42509.0,41642.9,96730.457
0,,2022-03-09 16:00:00,42552.0,42508.9,42200.2,41760.0,56088.316
0,,2022-03-09 20:00:00,42326.0,42200.2,41937.5,41671.1,34958.118
0,,2022-03-10 00:00:00,42034.3,41939.5,40765.4,40500.0,72554.24
0,,2022-03-10 04:00:00,40839.3,40765.4,39219.9,38652.9,119058.249
0,,2022-03-10 08:00:00,39300.0,39220.0,39055.4,38740.1,63543.3
0,,2022-03-10 12:00:00,40288.7,39055.3,39155.7,38512.0,168079.602
0,,2022-03-10 16:00:00,39580.0,39154.3,39405.5,38869.2,62782.382
0,,2022-03-10 20:00:00,39662.5,39405.6,39407.2,39000.0,34627.413
0,,2022-03-11 00:00:00,39426.2,39407.1,38703.1,38200.1,69355.961
0,,2022-03-11 04:00:00,39344.3,38703.1,39111.8,38310.8,61525.339
0,,2022-03-11 08:00:00,40200.0,39111.6,39878.4,38780.0,103949.336
0,,2022-03-11 12:00:00,40242.0,39878.3,39070.0,38888.0,129527.86
0,,2022-03-11 16:00:00,39085.9,39070.0,38776.1,38500.1,56629.129
0,,2022-03-11 20:00:00,39167.1,38776.0,38713.0,38287.0,46091.267
0,,2022-03-12 00:00:00,39289.6,38713.1,39073.5,38630.0,28631.993
0,,2022-03-12 04:00:00,39245.7,39073.6,39092.8,38909.5,21680.147
0,,2022-03-12 08:00:00,39274.4,39092.7,39054.1,38929.9,27209.838
0,,2022-03-12 12:00:00,39248.3,39054.1,39018.3,38637.9,44094.489
0,,2022-03-12 16:00:00,39578.4,39019.6,39006.7,38900.0,33925.401
0,,2022-03-12 20:00:00,39195.4,39006.8,38792.6,38700.0,16952.957
0,,2022-03-13 00:00:00,39300.0,38792.7,39170.9,38667.5,29586.864
0,,2022-03-13 04:00:00,39300.0,39170.5,39075.4,39051.6,14572.88
0,,2022-03-13 08:00:00,39120.0,39075.4,38727.4,38511.8,37774.363
0,,2022-03-13 12:00:00,39053.3,38727.3,38913.7,38333.0,66028.279
0,,2022-03-13 16:00:00,39050.0,38913.3,38843.4,38828.7,23770.682
0,,2022-03-13 20:00:00,38843.4,38843.4,37743.7,37500.0,64890.626
0,,2022-03-14 00:00:00,38338.0,37743.0,38121.8,37522.1,43254.049
0,,2022-03-14 04:00:00,39176.8,38121.7,39062.2,38100.9,70825.957
0,,2022-03-14 08:00:00,39287.4,39062.2,38885.1,38816.2,48663.799
0,,2022-03-14 12:00:00,39160.5,38885.0,38940.9,38602.9,72733.719
0,,2022-03-14 16:00:00,39035.0,38939.3,38795.0,38400.0,57145.711
0,,2022-03-14 20:00:00,39989.0,38795.0,39653.8,38579.9,67435.123
0,,2022-03-15 00:00:00,39800.0,39651.6,38746.5,38597.9,60136.865
0,,2022-03-15 04:00:00,39000.0,38746.4,38428.0,38073.8,43326.982
0,,2022-03-15 08:00:00,38788.0,38428.1,38630.5,38236.6,42225.669
0,,2022-03-15 12:00:00,39250.0,38630.5,39000.8,38437.0,79937.193
0,,2022-03-15 16:00:00,39799.9,39000.8,39730.7,38910.0,65332.605
0,,2022-03-15 20:00:00,39901.8,39730.7,39271.0,39209.8,54059.929
0,,2022-03-16 00:00:00,41804.0,39270.9,39137.9,38700.0,163761.876
0,,2022-03-16 04:00:00,39659.9,39137.9,39561.0,38900.2,57419.128
0,,2022-03-16 08:00:00,40760.0,39560.9,40492.8,39538.0,93404.937
0,,2022-03-16 12:00:00,41188.0,40492.9,40609.0,40232.3,88466.478
1,long,2022-03-16 16:00:00,40951.4,40609.0,40868.3,39270.0,187248.971
0,,2022-03-16 20:00:00,41473.6,40868.4,41105.8,40750.0,60288.271
0,,2022-03-17 00:00:00,41389.0,41105.9,40999.0,40807.3,33109.184
0,,2022-03-17 04:00:00,41498.4,40999.0,40720.6,40540.1,54705.057
0,,2022-03-17 08:00:00,40900.0,40720.6,40743.4,40442.8,36224.686
0,,2022-03-17 12:00:00,41250.0,40743.4,40788.0,40700.0,67124.294
0,,2022-03-17 16:00:00,40887.6,40788.3,40859.2,40530.0,32809.091
0,,2022-03-17 20:00:00,41071.5,40859.3,40898.1,40618.6,20016.482
0,,2022-03-18 00:00:00,40914.0,40898.0,40500.6,40170.1,37338.343
0,,2022-03-18 04:00:00,40900.0,40500.5,40560.7,40411.0,27054.174
0,,2022-03-18 08:00:00,40750.0,40562.1,40380.7,40084.2,44095.082
0,,2022-03-18 12:00:00,41086.0,40380.7,40902.2,40265.3,69200.849
0,,2022-03-18 16:00:00,42091.8,40902.2,42020.3,40874.2,80635.529
0,,2022-03-18 20:00:00,42322.8,42020.3,41751.5,41622.0,40810.466
0,,2022-03-19 00:00:00,41988.0,41751.6,41785.0,41500.0,27757.307
0,,2022-03-19 04:00:00,41938.5,41785.1,41605.1,41519.3,22803.948
0,,2022-03-19 08:00:00,41791.8,41605.0,41718.6,41563.5,19320.905
0,,2022-03-19 12:00:00,42086.7,41718.6,41909.0,41627.9,38527.754
0,,2022-03-19 16:00:00,42150.0,41909.0,42008.4,41780.0,30786.28
0,,2022-03-19 20:00:00,42446.6,42008.5,42188.2,41702.8,47263.76
0,,2022-03-20 00:00:00,42269.3,42188.2,41922.2,41755.5,32053.556
0,,2022-03-20 04:00:00,41998.0,41922.2,41848.7,41728.8,20874.541
0,,2022-03-20 08:00:00,41928.0,41848.7,41587.9,41555.0,34169.603
0,,2022-03-20 12:00:00,41688.0,41587.9,41334.2,41200.0,57048.566
0,,2022-03-20 16:00:00,41490.9,41334.2,41364.5,40900.0,52616.638
0,,2022-03-20 20:00:00,41666.0,41364.5,41261.0,41065.0,39011.225
0,,2022-03-21 00:00:00,41443.8,41261.0,40811.3,40430.0,54067.529
0,,2022-03-21 04:00:00,41129.9,40811.7,41076.4,40676.94,37195.035
0,,2022-03-21 08:00:00,41481.1,41076.5,41218.7,41055.8,38733.02
0,,2022-03-21 12:00:00,41544.4,41218.8,41198.3,40727.7,90353.677
0,,2022-03-21 16:00:00,41213.9,41198.3,41168.0,40730.1,58618.963
0,,2022-03-21 20:00:00,41350.0,41168.1,40982.0,40933.0,29428.236
0,,2022-03-22 00:00:00,42500.0,40982.0,42230.0,40852.0,81952.561
0,,2022-03-22 04:00:00,43517.7,42230.0,42197.9,41995.3,102801.768
0,,2022-03-22 08:00:00,43027.9,42198.0,42977.0,42063.3,57475.719
0,,2022-03-22 12:00:00,43188.0,42976.9,42567.2,42552.0,63496.691
0,,2022-03-22 16:00:00,42710.0,42567.1,42268.2,42200.0,33967.114
0,,2022-03-22 20:00:00,42870.0,42268.3,42349.8,42224.3,34603.821
0,,2022-03-23 00:00:00,42518.0,42349.9,42058.7,41842.4,42605.861
0,,2022-03-23 04:00:00,42240.0,42058.7,42094.1,41731.3,42770.231
0,,2022-03-23 08:00:00,42341.2,42094.2,42028.8,41852.0,37988.761
0,,2022-03-23 12:00:00,42724.0,42028.7,42588.7,41860.9,74521.475
0,,2022-03-23 16:00:00,42754.8,42588.7,42192.8,42025.0,52088.877
0,,2022-03-23 20:00:00,43051.0,42192.9,42867.9,42160.5,32656.535
0,,2022-03-24 00:00:00,43296.0,42867.8,42696.4,42622.2,50478.932
0,,2022-03-24 04:00:00,43500.0,42696.3,43061.0,42696.3,50125.651
0,,2022-03-24 08:00:00,43206.7,43060.9,42949.5,42800.0,39573.169
0,,2022-03-24 12:00:00,44020.0,42949.5,43967.0,42525.0,113201.493
0,,2022-03-24 16:00:00,44200.0,43970.7,43891.1,43741.8,55798.968
0,,2022-03-24 20:00:00,44087.5,43891.0,43973.4,43782.3,22261.844
0,,2022-03-25 00:00:00,44444.0,43973.2,43961.8,43831.4,39722.817
0,,2022-03-25 04:00:00,44195.0,43961.8,43902.4,43880.0,29589.881
0,,2022-03-25 08:00:00,44644.0,43902.4,44554.5,43575.1,71018.436
0,,2022-03-25 12:00:00,45142.0,44554.5,44320.2,44188.0,118133.222
0,,2022-03-25 16:00:00,44580.0,44320.2,44428.8,44000.0,68740.177
