user_id,datetime,open,high,low,close,volume,signals,trade_type,ema_20,ema_40
10920,2022-03-06 16:00:00,38845.0,39340.0,38719.1,38981.6,30207.551,0,hold,39321.9314377639,40019.11638728017
10921,2022-03-06 18:00:00,38981.5,39126.0,38474.6,38649.4,18082.036,0,hold,39257.88082464353,39952.300953754304
10922,2022-03-06 20:00:00,38649.4,39250.0,38602.5,38997.2,18329.661,0,hold,39233.05407943938,39905.71066332726
10923,2022-03-06 22:00:00,38997.3,39186.0,38111.0,38401.1,29660.011,0,hold,39153.82035758801,39832.31502121373
10924,2022-03-07 00:00:00,38401.1,38547.6,37936.8,38310.1,29832.787,0,hold,39073.46603781772,39758.06062993501
10925,2022-03-07 02:00:00,38310.1,38358.0,37529.9,37848.8,45150.891,0,hold,38956.831177073174,39664.92596506013
10926,2022-03-07 04:00:00,37848.9,38222.2,37738.1,38000.8,19311.705,0,hold,38865.780588780486,39583.74908871573
10927,2022-03-07 06:00:00,38000.8,38199.8,37760.0,37878.2,18027.937,0,hold,38771.725294610915,39500.55157219301
10928,2022-03-07 08:00:00,37878.2,38392.0,37630.6,38136.2,34885.783,0,hold,38711.19907607654,39433.99783696408
10929,2022-03-07 10:00:00,38136.1,38390.4,37937.9,38314.1,21363.978,0,hold,38673.38011645021,39379.368674185345
10930,2022-03-07 12:00:00,38314.3,39158.0,38314.3,38997.4,50694.586,0,hold,38704.23915297876,39360.7360559324
10931,2022-03-07 14:00:00,38997.5,39267.0,38627.0,39062.3,53810.606,0,hold,38738.3401860284,39346.17819954545
10932,2022-03-07 16:00:00,39062.3,39550.0,38502.0,38585.8,58970.787,0,hold,38723.81254926379,39309.086580055424
10933,2022-03-07 18:00:00,38587.5,38588.7,37150.8,37288.7,69995.541,0,hold,38587.13516361963,39210.53113712589
10934,2022-03-07 20:00:00,37290.0,38260.0,37134.0,37821.8,51644.098,0,hold,38514.24610041776,39142.78815482706
10935,2022-03-07 22:00:00,37821.9,38529.1,37772.0,37963.8,36565.817,0,hold,38461.822662282735,39085.276537518424
10936,2022-03-08 00:00:00,37963.7,38470.0,37853.0,38257.2,27453.507,0,hold,38442.33478968438,39044.8825600785
10937,2022-03-08 02:00:00,38257.3,38931.1,38126.1,38678.5,24757.392,0,hold,38464.82671447634,39027.01024007467
10938,2022-03-08 04:00:00,38678.6,38805.1,38220.0,38336.1,19746.162,0,hold,38452.56702738335,38993.30730153444
10939,2022-03-08 06:00:00,38336.1,38738.4,38000.0,38530.4,34435.429,0,hold,38459.97969144208,38970.72645755715
10940,2022-03-08 08:00:00,38530.4,39107.3,38450.0,38970.0,35726.556,0,hold,38508.55305416189,38970.691020603146
10941,2022-03-08 10:00:00,38969.9,39185.5,38690.1,38967.8,29362.359,0,hold,38552.29085852742,38970.54999520787
10942,2022-03-08 12:00:00,38967.8,39200.0,38590.3,38862.5,41777.695,0,hold,38581.83458628671,38965.27926373431
10943,2022-03-08 14:00:00,38862.5,39170.6,38259.0,38648.9,61033.932,0,hold,38588.221768545125,38949.846128918
10944,2022-03-08 16:00:00,38649.8,39150.0,38117.9,39047.1,65131.276,0,hold,38631.92445725511,38954.59022019029
10945,2022-03-08 18:00:00,39047.0,39340.5,38450.0,38741.5,50110.213,0,hold,38642.36022323081,38944.19557530296
10946,2022-03-08 20:00:00,38741.4,38888.0,38358.7,38485.8,22139.113,0,hold,38627.44972578026,38921.83481553208
10947,2022-03-08 22:00:00,38485.8,38761.7,38460.0,38709.9,9788.733,0,hold,38635.3021328488,38911.49653184758
10948,2022-03-09 00:00:00,38709.9,39287.0,38638.7,39187.3,22843.296,0,hold,38687.87335829177,38924.95035956233
10949,2022-03-09 02:00:00,39187.4,41440.6,39106.6,41198.5,85476.356,0,long,38926.98065750208,39035.85522007149
10950,2022-03-09 04:00:00,41198.4,41893.5,41194.9,41509.2,60322.09,1,long,39172.906309168546,39156.506184946054
10951,2022-03-09 06:00:00,41509.3,41800.0,41421.9,41773.8,22478.118,0,hold,39420.61047020011,39284.17905397307
10952,2022-03-09 08:00:00,41770.6,42450.0,41605.0,42006.1,54806.793,0,hold,39666.84756827629,39416.95568548658
10953,2022-03-09 10:00:00,42006.0,42382.4,41950.0,42150.1,28356.267,0,hold,39903.34779986903,39550.279798389674
10954,2022-03-09 12:00:00,42150.0,42647.5,41642.9,41865.0,49760.342,0,hold,40090.17181892912,39663.19297895603
10955,2022-03-09 14:00:00,41865.0,42584.0,41840.5,42509.0,46970.115,0,hold,40320.536407602536,39802.0128336411
10956,2022-03-09 16:00:00,42508.9,42552.0,42100.0,42316.8,26932.082,0,hold,40510.65674973562,39924.685378341535
10957,2022-03-09 18:00:00,42316.8,42321.8,41760.0,42200.2,29156.234,0,hold,40671.56563071318,40035.68609159317
10958,2022-03-09 20:00:00,42200.2,42326.0,41671.1,41873.6,21740.697,0,hold,40786.045094454785,40125.34042858862
10959,2022-03-09 22:00:00,41873.7,42152.3,41733.0,41937.5,13217.421,0,hold,40895.70746641147,40213.73845646234
10960,2022-03-10 00:00:00,41939.5,42034.3,40800.0,40931.0,36989.704,0,hold,40899.06866008657,40248.726824439786
10961,2022-03-10 02:00:00,40931.1,41067.6,40500.0,40765.4,35564.536,0,hold,40886.338311506894,40273.93039397931
10962,2022-03-10 04:00:00,40765.4,40839.3,38652.9,39192.8,90273.989,0,close,40725.048948506235,40221.192325980315
10963,2022-03-10 06:00:00,39190.2,39400.0,39014.3,39219.9,28784.26,0,hold,40581.70142960088,40172.348797883715
10964,2022-03-10 08:00:00,39220.0,39300.0,38740.1,39133.5,41365.722,0,hold,40443.777483924605,40121.67324676743
10965,2022-03-10 10:00:00,39133.5,39225.7,38923.9,39055.4,22177.578,0,hold,40311.551056884164,40069.65991765682
10966,2022-03-10 12:00:00,39055.3,40288.7,38512.0,38837.8,105638.685,0,hold,40171.19381337139,40009.56918996624
10967,2022-03-10 14:00:00,38837.8,39739.4,38761.5,39155.7,62440.917,0,hold,40074.48011685983,39967.917034358135
10968,2022-03-10 16:00:00,39154.3,39267.5,38869.2,39140.9,35440.929,0,hold,39985.56772477794,39927.5747399992
10969,2022-03-10 18:00:00,39141.0,39580.0,38980.0,39405.5,27341.453,0,hold,39930.323179561,39902.107679511435
10970,2022-03-10 20:00:00,39405.6,39662.5,39242.0,39289.9,18696.096,-1,short,39869.330495793285,39872.243890266975
10971,2022-03-10 22:00:00,39290.0,39580.0,39000.0,39407.2,15931.317,0,hold,39825.318067622495,39849.55882244907
10972,2022-03-11 00:00:00,39407.1,39426.2,38525.0,38659.0,33701.57,0,hold,39714.240156420354,39791.4827823296
10973,2022-03-11 02:00:00,38658.9,38881.0,38200.1,38703.1,35654.391,0,hold,39617.941093904126,39738.39093928913
10974,2022-03-11 04:00:00,38703.1,38777.7,38310.8,38748.7,23896.061,0,hold,39535.15622781802,39690.11333249453
10975,2022-03-11 06:00:00,38748.7,39344.3,38650.5,39111.8,37629.278,0,hold,39494.83658707345,39661.902926031384
10976,2022-03-11 08:00:00,39111.6,39178.0,38825.4,39000.1,28171.32,0,hold,39447.71881687598,39629.619856468875
10977,2022-03-11 10:00:00,39000.1,40200.0,38780.0,39878.4,75778.016,0,hold,39488.7360724116,39641.75547322649
10978,2022-03-11 12:00:00,39878.3,40242.0,39150.0,39243.8,70074.764,0,hold,39465.40882742002,39622.34301111788
10979,2022-03-11 14:00:00,39245.0,39596.9,38888.0,39070.0,59453.096,0,hold,39427.75084385621,39595.399449599936
10980,2022-03-11 16:00:00,39070.0,39085.9,38550.0,38790.6,38294.427,0,hold,39367.069811108,39556.14093986335
10981,2022-03-11 18:00:00,38790.7,38857.0,38500.1,38776.1,18334.702,0,hold,39310.786971954854,39518.09016230904
10982,2022-03-11 20:00:00,38776.0,38964.2,38287.0,38836.4,31551.801,0,hold,39265.607260340104,39484.836983659814
10983,2022-03-11 22:00:00,38836.5,39167.1,38708.1,38713.0,14539.466,0,hold,39212.97799745057,39447.18639909104
10984,2022-03-12 00:00:00,38713.1,39289.6,38630.0,39169.1,17809.893,0,hold,39208.79914055052,39433.621208891476
10985,2022-03-12 02:00:00,39169.0,39243.0,39025.0,39073.5,10822.1,0,hold,39195.91350811714,39416.05432065287
10986,2022-03-12 04:00:00,39073.6,39188.5,38909.5,39152.8,10861.327,0,hold,39191.80745972504,39403.212646474676
10987,2022-03-12 06:00:00,39152.7,39245.7,38974.4,39092.8,10818.82,0,hold,39182.37817784646,39388.070566158836
10988,2022-03-12 08:00:00,39092.7,39210.7,38929.9,39158.2,12439.388,0,hold,39180.07549424204,39376.85736780962
10989,2022-03-12 10:00:00,39158.2,39274.4,38956.5,39054.1,14770.45,0,hold,39168.07782812375,39361.11310596525
10990,2022-03-12 12:00:00,39054.1,39248.3,38984.4,39056.4,13970.013,0,hold,39157.44184449292,39346.24905201572
10991,2022-03-12 14:00:00,39056.5,39150.0,38637.9,39018.3,30124.476,0,hold,39144.1902402555,39330.25153728325
10992,2022-03-12 16:00:00,39019.6,39578.4,38952.4,39077.5,22840.48,0,hold,39137.83878880259,39317.92219400114
10993,2022-03-12 18:00:00,39077.5,39139.0,38900.0,39006.7,11084.921,0,hold,39125.3493803452,39302.74062356206
10994,2022-03-12 20:00:00,39006.8,39195.4,38961.9,39069.2,7389.256,0,hold,39120.001820312325,39291.34839802245
10995,2022-03-12 22:00:00,39069.3,39149.9,38700.0,38792.6,9563.701,0,hold,39088.8206945683,39267.01920787501
10996,2022-03-13 00:00:00,38792.7,39300.0,38667.5,38973.1,19948.046,0,hold,39077.79967603798,39252.68168553965
10997,2022-03-13 02:00:00,38973.0,39215.7,38955.0,39170.9,9638.818,0,hold,39086.666373558175,39248.69233502552
10998,2022-03-13 04:00:00,39170.5,39300.0,39075.9,39107.4,7097.82,0,hold,39088.64100464787,39241.80002599988
10999,2022-03-13 06:00:00,39107.5,39184.1,39051.6,39075.4,7475.06,0,hold,39087.37995658617,39233.68295156086
11000,2022-03-13 08:00:00,39075.4,39120.0,38810.0,38964.0,15317.246,0,hold,39075.62948453035,39220.52768563107
11001,2022-03-13 10:00:00,38964.0,39012.7,38511.8,38727.4,22457.117,0,hold,39042.46477171794,39196.47267657589
11002,2022-03-13 12:00:00,38727.3,38927.5,38333.0,38728.0,44295.676,0,hold,39012.51574584004,39173.62035088926
11003,2022-03-13 14:00:00,38727.9,39053.3,38694.2,38913.7,21732.603,0,hold,39003.1047224267,39160.94130938246
11004,2022-03-13 16:00:00,38913.3,39037.0,38828.7,38921.0,13812.12,0,hold,38995.285225052736,39149.236855266245
11005,2022-03-13 18:00:00,38921.0,39050.0,38832.1,38843.4,9958.562,0,hold,38980.81996552391,39134.31798427765
11006,2022-03-13 20:00:00,38843.4,38843.4,38511.8,38724.4,15418.213,0,hold,38956.399016426396,39114.3219850446
11007,2022-03-13 22:00:00,38724.4,38821.1,37500.0,37743.7,49472.413,0,hold,38840.903872004834,39047.462376018026
11008,2022-03-14 00:00:00,37743.0,38338.0,37522.1,38047.6,30361.085,0,hold,38765.351122290085,38998.68860157812
11009,2022-03-14 02:00:00,38047.8,38168.9,37960.0,38121.8,12892.964,0,hold,38704.060539214835,38955.913547842596
11010,2022-03-14 04:00:00,38121.7,38920.0,38100.9,38443.1,35736.149,0,hold,38679.20715452771,38930.89825282588
11011,2022-03-14 06:00:00,38443.1,39176.8,38436.5,39062.2,35089.808,0,hold,38715.682663620304,38937.30321610266
11012,2022-03-14 08:00:00,39062.2,39287.4,38816.2,39136.0,31237.371,0,hold,38755.71288613266,38946.99574214643
11013,2022-03-14 10:00:00,39136.0,39169.9,38826.0,38885.1,17426.428,0,hold,38768.03546840574,38943.97643765148
11014,2022-03-14 12:00:00,38885.0,38974.3,38602.9,38852.2,33721.825,0,hold,38776.05113808138,38939.49953825385
11015,2022-03-14 14:00:00,38853.9,39160.5,38707.5,38940.9,39011.894,0,hold,38791.75102969267,38939.567853460976
11016,2022-03-14 16:00:00,38939.3,39035.0,38550.0,38727.7,26526.43,0,hold,38785.650931626704,38929.23283621897
11017,2022-03-14 18:00:00,38727.8,38858.5,38400.0,38795.0,30619.281,0,hold,38786.54131909083,38922.68489298878
11018,2022-03-14 20:00:00,38795.0,38927.0,38579.9,38713.8,14734.376,0,hold,38779.61357441551,38912.49538601372
11019,2022-03-14 22:00:00,38713.7,39989.0,38657.3,39653.8,52700.747,0,hold,38862.86942447117,38948.65658669598
11020,2022-03-15 00:00:00,39651.6,39800.0,38756.1,38814.3,38095.794,0,hold,38858.24376499773,38942.102606857145
11021,2022-03-15 02:00:00,38814.2,39099.9,38597.9,38746.5,22041.071,0,hold,38847.60150166461,38932.56101627875
11022,2022-03-15 04:00:00,38746.4,38850.0,38670.1,38740.1,10174.957,0,hold,38837.363263410836,38923.17267402125
11023,2022-03-15 06:00:00,38740.2,39000.0,38073.8,38428.0,33152.025,0,hold,38798.37628594314,38899.01790943484
11024,2022-03-15 08:00:00,38428.1,38684.0,38236.6,38571.2,24058.767,0,hold,38776.74044918665,38883.02679190143
11025,2022-03-15 10:00:00,38571.2,38788.0,38532.4,38630.5,18166.902,0,hold,38762.81278735935,38870.70841180868
11026,2022-03-15 12:00:00,38630.5,38933.7,38437.0,38709.7,32358.473,0,hold,38757.75442665846,38862.85434293996
11027,2022-03-15 14:00:00,38709.6,39250.0,38645.4,39000.8,47578.72,0,hold,38780.901624119564,38869.58339938191
11028,2022-03-15 16:00:00,39000.8,39433.0,38910.0,39277.1,29435.507,0,hold,38828.15861229865,38889.462257948646
11029,2022-03-15 18:00:00,39277.2,39799.9,39161.7,39730.7,35897.098,0,hold,38914.11493493687,38930.49824536578
11030,2022-03-15 20:00:00,39730.7,39884.7,39262.0,39642.8,31086.246,1,long,38983.513512561934,38965.244672421104
11031,2022-03-15 22:00:00,39643.0,39901.8,39209.8,39271.0,22973.683,0,hold,39010.893178032224,38980.15956644934
11032,2022-03-16 00:00:00,39270.9,39640.0,39060.0,39501.7,28056.925,0,hold,39057.636684886296,39005.60056320791
11033,2022-03-16 02:00:00,39501.6,41804.0,38700.0,39137.9,135704.951,0,hold,39065.28081013522,39012.05419427094
11034,2022-03-16 04:00:00,39137.9,39417.3,38900.2,39298.6,29302.753,0,hold,39087.50168536043,39026.03203845284
11035,2022-03-16 06:00:00,39298.6,39659.9,39236.7,39561.0,28116.375,0,hold,39132.59676294515,39052.12803657709
11036,2022-03-16 08:00:00,39560.9,40760.0,39538.0,40488.2,62278.429,0,long,39261.70183314085,39122.18032747577
11037,2022-03-16 10:00:00,40488.9,40680.1,40120.0,40492.8,31126.508,0,hold,39378.94927760363,39189.03982369646
11038,2022-03-16 12:00:00,40492.9,40660.0,40232.3,40612.8,28476.418,0,hold,39496.45887021281,39258.49153961371
11039,2022-03-16 14:00:00,40612.8,41188.0,40339.3,40609.0,59990.06,0,hold,39602.41516828778,39324.37000109596
11040,2022-03-16 16:00:00,40609.0,40771.7,40000.1,40417.9,53362.289,0,hold,39680.080390355615,39377.71292787177
11041,2022-03-16 18:00:00,40417.8,40951.4,39270.0,40868.3,133886.682,0,hold,39793.2441627027,39450.424492365826
11042,2022-03-16 20:00:00,40868.4,41473.6,40750.0,41085.3,42753.466,0,hold,39916.29709958816,39530.174517128464
11043,2022-03-16 22:00:00,41085.3,41213.1,40766.0,41105.8,17534.805,0,hold,40029.58309010358,39607.03429678073
11044,2022-03-17 00:00:00,41105.9,41313.9,40807.3,41205.6,17947.303,0,hold,40141.58470056991,39685.01311157191
11045,2022-03-17 02:00:00,41205.5,41389.0,40911.0,40999.0,15161.881,0,hold,40223.243300515634,39749.11003295865
11046,2022-03-17 04:00:00,40999.0,41498.4,40875.0,41052.2,25325.556,0,hold,40302.19155760938,39812.67539720456
11047,2022-03-17 06:00:00,41052.2,41100.0,40540.1,40720.6,29379.501,0,hold,40342.0399806942,39856.964402218975
11048,2022-03-17 08:00:00,40720.6,40900.0,40670.1,40823.1,14359.798,0,hold,40387.85522062809,39904.092967964396
11049,2022-03-17 10:00:00,40823.1,40851.7,40442.8,40743.4,21864.888,0,hold,40421.71662818732,39945.034774405154
11050,2022-03-17 12:00:00,40743.4,41250.0,40700.0,41112.1,40762.864,0,hold,40487.467425502815,40001.96478540978
11051,2022-03-17 14:00:00,41112.0,41163.2,40725.2,40788.0,26361.43,0,hold,40516.08957545493,40040.3079666093
11052,2022-03-17 16:00:00,40788.3,40887.6,40530.0,40765.8,22493.811,0,hold,40539.8715206497,40075.69782189665
11053,2022-03-17 18:00:00,40765.8,40869.0,40730.8,40859.2,10315.28,0,hold,40570.2837567783,40113.91744034071
11054,2022-03-17 20:00:00,40859.3,40986.0,40618.6,40983.3,11094.328,0,hold,40609.61863708513,40156.32634568994
11055,2022-03-17 22:00:00,40983.2,41071.5,40844.0,40898.1,8922.154,0,hold,40637.09305260083,40192.510426387984
11056,2022-03-18 00:00:00,40898.0,40914.0,40170.1,40519.9,28009.008,0,hold,40625.93180949599,40208.48064949101
11057,2022-03-18 02:00:00,40520.0,40627.2,40406.9,40500.6,9329.335,0,hold,40613.995446686844,40222.73037390608
11058,2022-03-18 04:00:00,40500.5,40900.0,40411.0,40734.5,16829.862,0,hold,40625.472070811906,40247.69474591066
11059,2022-03-18 06:00:00,40734.4,40819.2,40537.7,40560.7,10224.312,0,hold,40619.303302163156,40262.96329489063
11060,2022-03-18 08:00:00,40562.1,40750.0,40422.6,40499.3,19120.768,0,hold,40607.874416242856,40274.491914652055
11061,2022-03-18 10:00:00,40498.9,40632.5,40084.2,40380.7,24974.314,0,hold,40586.23875755306,40279.67279686415
11062,2022-03-18 12:00:00,40380.7,40613.9,40265.3,40580.0,21645.674,0,hold,40585.64459016705,40294.322904334185
11063,2022-03-18 14:00:00,40580.0,41086.0,40420.0,40902.2,47555.175,0,hold,40615.792724436855,40323.97544558618
11064,2022-03-18 16:00:00,40902.2,41688.0,40874.2,41634.8,50741.239,0,hold,40712.84103639525,40387.91810677709
11065,2022-03-18 18:00:00,41634.6,42091.8,41570.0,42020.3,29894.29,0,hold,40837.360937690944,40467.546491812354
11066,2022-03-18 20:00:00,42020.3,42322.8,41622.0,41788.6,29349.749,0,hold,40927.955134101336,40531.98812635809
11067,2022-03-18 22:00:00,41788.6,41887.6,41622.0,41751.5,11460.717,0,hold,41006.38797847264,40591.47651043818
11068,2022-03-19 00:00:00,41751.6,41988.0,41666.0,41710.7,14438.345,0,hold,41073.4653138562,40646.07277822168
11069,2022-03-19 02:00:00,41710.6,41827.5,41500.0,41785.0,13318.962,0,hold,41141.230522060374,40701.63020367428
11070,2022-03-19 04:00:00,41785.1,41938.5,41670.0,41733.4,10104.878,0,hold,41197.62761519748,40751.960437641384
11071,2022-03-19 06:00:00,41733.4,41785.7,41519.3,41605.1,12699.07,0,hold,41236.4345089882,40793.57700165888
11072,2022-03-19 08:00:00,41605.0,41760.0,41563.5,41662.8,9106.876,0,hold,41277.040746227416,40835.97812352918
11073,2022-03-19 10:00:00,41662.7,41791.8,41565.3,41718.6,10214.029,0,hold,41319.09400849147,40879.03284921068
11074,2022-03-19 12:00:00,41718.6,41948.0,41665.0,41714.7,15993.329,0,hold,41356.77076958752,40919.79710046869
11075,2022-03-19 14:00:00,41714.8,42086.7,41627.9,41909.0,22534.425,0,hold,41409.364029626806,40968.05090044582
11076,2022-03-19 16:00:00,41909.0,42150.0,41780.0,41869.7,19126.931,0,hold,41453.20555061473,41012.033783350904
11077,2022-03-19 18:00:00,41869.7,42068.7,41806.0,42008.4,11659.349,0,hold,41506.08121246095,41060.63701343135
11078,2022-03-19 20:00:00,42008.5,42446.6,41872.6,42090.3,21285.666,0,hold,41561.721096988476,41110.86447619079
11079,2022-03-19 22:00:00,42090.2,42285.9,41702.8,42188.2,25978.094,0,hold,41621.385754418145,41163.41742857173
11080,2022-03-20 00:00:00,42188.2,42269.3,41770.1,41948.5,19746.358,0,hold,41652.539492092605,41201.71413937311
11081,2022-03-20 02:00:00,41948.5,42030.4,41755.5,41922.2,12307.198,0,hold,41678.22144522664,41236.859791111005
11082,2022-03-20 04:00:00,41922.2,41957.6,41728.8,41882.0,11083.865,0,hold,41697.628926633624,41268.33004520315
11083,2022-03-20 06:00:00,41882.1,41998.0,41763.4,41848.7,9790.676,0,hold,41712.01664790661,41296.64077470543
11084,2022-03-20 08:00:00,41848.7,41928.0,41555.0,41760.7,19467.592,0,hold,41716.653157629786,41319.27781008565
11085,2022-03-20 10:00:00,41760.7,41833.0,41575.0,41587.9,14702.011,0,hold,41704.39095214123,41332.381331544886
11086,2022-03-20 12:00:00,41587.9,41688.0,41200.0,41473.8,31286.36,0,hold,41682.42990908016,41339.27980317685
11087,2022-03-20 14:00:00,41473.8,41673.9,41222.0,41334.2,25762.206,0,hold,41649.26515583443,41339.03200789992
11088,2022-03-20 16:00:00,41334.2,41490.9,40900.0,41037.3,32908.374,0,hold,41590.98276004068,41324.31337336821
11089,2022-03-20 18:00:00,41037.2,41407.6,40934.7,41364.5,19708.264,0,hold,41569.41297337014,41326.27369661854
11090,2022-03-20 20:00:00,41364.5,41666.0,41065.0,41343.0,23719.498,0,hold,41547.84983304918,41327.08961385665
11091,2022-03-20 22:00:00,41343.0,41437.5,41109.5,41261.0,15291.727,0,close,41520.530801330206,41323.865730253885
11092,2022-03-21 00:00:00,41261.0,41443.8,41156.0,41215.0,15300.099,0,hold,41491.43262977494,41318.555206826866
11093,2022-03-21 02:00:00,41215.1,41274.4,40430.0,40811.3,38767.43,0,hold,41426.6580936059,41293.81105039628
11094,2022-03-21 04:00:00,40811.7,40941.3,40676.94,40918.9,13852.266,0,hold,41378.30017992915,41275.522706474505
11095,2022-03-21 06:00:00,40918.9,41129.9,40738.4,41076.4,23342.769,0,hold,41349.54778184066,41265.80940371965
11096,2022-03-21 08:00:00,41076.5,41347.3,41055.8,41308.4,21597.368,0,hold,41345.62894547488,41267.8869937821
11097,2022-03-21 10:00:00,41308.3,41481.1,41150.1,41218.7,17135.652,0,hold,41333.54047447727,41265.48762823175
11098,2022-03-21 12:00:00,41218.8,41544.4,40890.9,41085.0,39468.97,0,hold,41309.86995309848,41256.68335368385
11099,2022-03-21 14:00:00,41085.0,41237.7,40727.7,41198.3,50884.707,0,hold,41299.24424327958,41253.83538521147
11100,2022-03-21 16:00:00,41198.3,41213.9,40730.1,41035.7,35840.744,0,hold,41274.14479153867,41243.19463471334
11101,2022-03-21 18:00:00,41035.7,41186.0,40845.0,41168.0,22778.219,0,hold,41264.03576377308,41239.526603751714
11102,2022-03-21 20:00:00,41168.1,41320.9,41039.0,41278.0,16066.591,0,hold,41265.365691032785,41241.40335478821
11103,2022-03-21 22:00:00,41278.0,41350.0,40933.0,40982.0,13361.645,0,hold,41238.378482363,41228.74953260342
11104,2022-03-22 00:00:00,40982.0,41175.0,40852.0,41148.9,13676.871,0,hold,41229.85672213795,41224.85443345203
11105,2022-03-22 02:00:00,41149.0,42500.0,41119.0,42230.0,68275.69,0,hold,41325.10846288672,41273.88592450315
11106,2022-03-22 04:00:00,42230.0,43517.7,42223.2,42850.0,54613.794,0,hold,41470.33622832608,41350.76953794202
11107,2022-03-22 06:00:00,42850.0,42872.3,41995.3,42197.9,48187.974,0,long,41539.62801610455,41392.09297511557
11108,2022-03-22 08:00:00,42198.0,42673.6,42063.3,42448.0,26279.624,0,hold,41626.139633618404,41443.60063486603
11109,2022-03-22 10:00:00,42448.0,43027.9,42433.8,42977.0,31196.095,0,hold,41754.793001845224,41518.40060389695
11110,2022-03-22 12:00:00,42976.9,43087.2,42644.9,42816.2,26351.156,0,hold,41855.87938262187,41581.70789151174
11111,2022-03-22 14:00:00,42816.3,43188.0,42552.0,42567.2,37145.535,0,hold,41923.62420332455,41629.78067729165
11112,2022-03-22 16:00:00,42567.1,42700.8,42443.0,42611.9,18938.994,0,hold,41989.17427919841,41677.688936935956
11113,2022-03-22 18:00:00,42611.8,42710.0,42200.0,42268.2,15028.12,0,hold,42015.748157369984,41706.49435464639
11114,2022-03-22 20:00:00,42268.3,42870.0,42242.8,42805.0,16723.916,0,hold,42090.91499952522,41760.079995883156
11115,2022-03-22 22:00:00,42805.1,42812.6,42224.3,42349.8,17879.905,0,hold,42115.570713856156,41788.846825352266
11116,2022-03-23 00:00:00,42349.9,42476.4,41842.4,42314.4,25646.141,0,hold,42134.506836346045,41814.48356557898
11117,2022-03-23 02:00:00,42314.4,42518.0,42050.0,42058.7,16959.72,0,hold,42127.28713764642,41826.39656238
11118,2022-03-23 04:00:00,42058.7,42196.2,41731.3,42000.1,25590.786,0,hold,42115.174076918185,41834.86990080049
11119,2022-03-23 06:00:00,42000.1,42240.0,41930.7,42094.1,17179.445,0,hold,42113.1670219736,41847.515271493154
11120,2022-03-23 08:00:00,42094.2,42341.2,41958.0,42150.1,20392.481,0,hold,42116.6844484523,41862.27550215202
11121,2022-03-23 10:00:00,42150.0,42276.8,41852.0,42028.8,17596.28,0,hold,42108.31450098066,41870.3986483885
11122,2022-03-23 12:00:00,42028.7,42435.0,41860.9,42011.7,37002.229,0,hold,42099.11311993488,41877.291397247594
11123,2022-03-23 14:00:00,42011.7,42724.0,41951.0,42588.7,37519.246,0,hold,42145.74044184585,41911.99425591844
11124,2022-03-23 16:00:00,42588.7,42754.8,42040.0,42149.0,32935.281,0,hold,42146.05087595576,41923.555511727296
11125,2022-03-23 18:00:00,42149.0,42361.8,42025.0,42192.8,19153.596,0,hold,42150.50317348379,41936.68938920401
11126,2022-03-23 20:00:00,42192.9,42399.8,42160.5,42358.3,9374.214,0,hold,42170.29334743771,41957.25576046235
11127,2022-03-23 22:00:00,42358.3,43051.0,42299.4,42867.9,23282.321,0,hold,42236.73207625317,42001.677430683696
11128,2022-03-24 00:00:00,42867.8,43296.0,42678.2,42809.5,36181.316,0,hold,42291.28140232429,42041.083409674735
11129,2022-03-24 02:00:00,42809.5,42945.0,42622.2,42696.4,14297.616,0,hold,42329.864125912456,42073.05007261743
11130,2022-03-24 04:00:00,42696.3,43037.4,42696.3,42986.6,14602.277,0,hold,42392.41039963508,42117.61348370926
11131,2022-03-24 06:00:00,42986.6,43500.0,42861.0,43061.0,35523.374,0,hold,42456.08559966984,42163.63233816246
11132,2022-03-24 08:00:00,43060.9,43206.7,42800.0,43004.1,25475.027,0,hold,42508.277447320324,42204.63076069112
11133,2022-03-24 10:00:00,43004.2,43089.3,42847.6,42949.5,14098.142,0,hold,42550.29864281363,42240.96584553545
11134,2022-03-24 12:00:00,42949.5,43062.0,42525.0,42968.9,32272.117,0,hold,42590.16543873614,42276.47482868006
11135,2022-03-24 14:00:00,42968.4,44020.0,42866.2,43967.0,80929.376,0,hold,42721.29253980889,42358.93947118347
11136,2022-03-24 16:00:00,43970.7,44200.0,43777.0,43790.5,39680.741,0,hold,42823.12182173185,42428.77169210134
11137,2022-03-24 18:00:00,43790.5,44050.0,43741.8,43891.1,16118.227,0,hold,42924.834029185964,42500.10478029152
11138,2022-03-24 20:00:00,43891.0,44034.3,43782.3,44002.7,11657.911,0,hold,43027.48793116825,42573.40210808217
11139,2022-03-24 22:00:00,44002.6,44087.5,43850.0,43973.4,10603.933,0,hold,43117.574794866516,42641.69468817572
11140,2022-03-25 00:00:00,43973.2,44444.0,43831.4,44106.8,25160.646,0,hold,43211.78671916494,42713.163239972026
11141,2022-03-25 02:00:00,44106.7,44140.0,43843.3,43961.8,14562.171,0,hold,43283.21655543495,42774.07235021729
11142,2022-03-25 04:00:00,43961.8,44089.5,43885.0,44047.2,10608.99,0,hold,43355.976883488765,42836.17613801157
11143,2022-03-25 06:00:00,44047.2,44195.0,43880.0,43902.4,18980.891,0,hold,43408.01718029936,42888.18705810857
11144,2022-03-25 08:00:00,43902.4,44148.9,43575.1,44095.2,33578.499,0,hold,43473.46316312799,42947.06573820083
